id,Posted at,Screen name,Text
46790734958956545,2011-03-13 04:32:35 +0000,mjkirk,@j3 oh interesting do you think pair programming would alleviate this?
46786505263415297,2011-03-13 04:15:46 +0000,mjkirk,@airpanz @milieu so you're suggesting we be more like Kirk? Hehe
46786188018843648,2011-03-13 04:14:31 +0000,mjkirk,@secos ah I see what your saying.  Knowing your audience basically right?
46785684438126592,2011-03-13 04:12:31 +0000,mjkirk,@CoderTrader so almost more networking skills than presentation skills?
46785108103016448,2011-03-13 04:10:13 +0000,mjkirk,@j3 why is it hard for programmers to be humble?
46784965844795392,2011-03-13 04:09:39 +0000,mjkirk,@pradeep24 why are we bad at negotiating?
46784901827149824,2011-03-13 04:09:24 +0000,mjkirk,@igrigorik what do you do to hone your communication skills?
46784726178086912,2011-03-13 04:08:42 +0000,mjkirk,@aldonievas why do we lack marketing and sales skills?
46784613137383425,2011-03-13 04:08:15 +0000,mjkirk,@AlexGraven haha do u know someone who badmouthed an employer online?
46784239236165632,2011-03-13 04:06:46 +0000,mjkirk,@airpanz haha whoops I mean how come we have no people skills!
46784064455319552,2011-03-13 04:06:04 +0000,mjkirk,@airpanz why can't we manage our time effectively?
46783851816681472,2011-03-13 04:05:14 +0000,mjkirk,@saadware why do you think we lack empathy towards our customers?
46783498647896064,2011-03-13 04:03:49 +0000,mjkirk,@nportelli oral or written communication skills?
46783274651090945,2011-03-13 04:02:56 +0000,mjkirk,@aaronlerch so you're saying what effects bottom line?
46783111131963393,2011-03-13 04:02:17 +0000,mjkirk,@matthewotto so like what we charge to our clients?  What a value based fee could be?
46782926393851904,2011-03-13 04:01:33 +0000,mjkirk,@CoderTrader do you think programmers should join oral speaking clubs like toastmasters?
46782725931274240,2011-03-13 04:00:45 +0000,mjkirk,@nzkoz do you think our lack of accounting skills has to do with working in unprofitable startups?
46782501200465920,2011-03-13 03:59:52 +0000,mjkirk,@daveisonthego who do you know who is a good negotiator?
46782384338763776,2011-03-13 03:59:24 +0000,mjkirk,@valeriemichelle why do you think we can't negotiate?
46782288712839168,2011-03-13 03:59:01 +0000,mjkirk,@secos so what ur saying is better service to our clients?
46781435230687232,2011-03-13 03:55:37 +0000,mjkirk,@timwingfield do you think maybe we don't know what is actually valuable?
46781102488170497,2011-03-13 03:54:18 +0000,mjkirk,@doctorzaius I'm wondering how'd you'd figure out when things are good enough... Ideas?
46723212712742912,2011-03-13 00:04:16 +0000,mjkirk,@chadfowler what business skill do you think programmers lack most often?
46659704541294592,2011-03-12 19:51:55 +0000,mjkirk,Nice! Roadtrip in May!!
46633557749284864,2011-03-12 18:08:01 +0000,mjkirk,Oh god. I just found the same guy on craigslist who sold me picture vinyl.  He has MORE!!!
45182414460432384,2011-03-08 18:01:41 +0000,mjkirk,@headius JRuby 1.6.0 looks sweet!
42089247011897344,2011-02-28 05:10:33 +0000,mjkirk,@chadfowler but they sure like Matt ;) http://t.co/g53vRZA
40954612341157888,2011-02-25 02:01:55 +0000,mjkirk,@kpdurand Definitely. I'm surprised at how much paper I have.. considering im a software engineer... I'll check these out!
40840975152586752,2011-02-24 18:30:21 +0000,mjkirk,@kpdurand hey you have a paperless office right? What software do you use?
40813669151543296,2011-02-24 16:41:51 +0000,mjkirk,@chadfowler On to the 50k!!!! Then Bad water!!!! I've lost ~10 lbs on the #slowcarb diet myself...
40608113161670656,2011-02-24 03:05:03 +0000,mjkirk,Fuck you #snomg
40190303054995456,2011-02-22 23:24:49 +0000,mjkirk,@amyhoy I say you get some lime green chaps for it as well
39665954585718784,2011-02-21 12:41:15 +0000,mjkirk,ZOMG good morning
39594076730966016,2011-02-21 07:55:38 +0000,mjkirk,Currently waiting on my 5 1/2 hour delayed flight... Fucking a frontier airlines...
39544325108932608,2011-02-21 04:37:56 +0000,mjkirk,This is bullshit @frontiercare my flight is delayed 3 1/2 hours?!!!
39039806105198592,2011-02-19 19:13:09 +0000,mjkirk,As an early birthday present to myself I bought a Brooks brothers suit #hellyeah
38737115118452736,2011-02-18 23:10:22 +0000,mjkirk,"@headius big data, nlp, and jruby!"
38727303001415680,2011-02-18 22:31:23 +0000,mjkirk,Just renewed my @ieeeusa membership! Now I'm a prozors engineer
38655454817169408,2011-02-18 17:45:53 +0000,mjkirk,For those of you who care to know. I got a promotion SDE I to SDE II woohoo
38396219294351360,2011-02-18 00:35:46 +0000,mjkirk,@amyhoy Im kind of the same way... also decided to not go to SXSW...
38011017241964544,2011-02-16 23:05:07 +0000,mjkirk,@drbrain I agree
37995647022022656,2011-02-16 22:04:02 +0000,mjkirk,@avdi I like old bay on my french fries and Im from Seattle
37918643752931328,2011-02-16 16:58:03 +0000,mjkirk,@chadfowler @boboroshi  Love the new site!
37917991811289088,2011-02-16 16:55:28 +0000,mjkirk,@amyhoy Since I was laid off before and didn't make any money on my own...
37917872030351360,2011-02-16 16:54:59 +0000,mjkirk,@amyhoy I agree with your comments though Im afraid to give up my almost 6 figure job... it's scary
37914886789013504,2011-02-16 16:43:08 +0000,mjkirk,I think 7-11 makes better coffee than Starbucks...
37562159655436288,2011-02-15 17:21:31 +0000,mjkirk,@avdi lol! that reminds me of someone who made json using freemarker... ugh!
37561954000318464,2011-02-15 17:20:42 +0000,mjkirk,@JEG2 I must be still asleep.... Doi! yes this is awesome! thanks!!  I could definitely use this one
37560256108306432,2011-02-15 17:13:57 +0000,mjkirk,@JEG2 I meant boundary ;).. coffee hasn't kicked in yet... Still though I don't see the change...
37558615489515520,2011-02-15 17:07:26 +0000,mjkirk,"@JEG2 where is the backspace in that? I see ""Feb 15, 2011""? please advise"
37339638318243840,2011-02-15 02:37:18 +0000,mjkirk,Just bought this on etsy http://t.co/8oUanR6  Pretty bad ass
37206019570405376,2011-02-14 17:46:20 +0000,mjkirk,@avdi @amyhoy I (as a programmer) feel similar to a mechanic.  Tools are important and 99% of the time I am a laborer.
36855921015525377,2011-02-13 18:35:10 +0000,mjkirk,@headius Definitely think the second one is easier to read
36044411175583745,2011-02-11 12:50:31 +0000,mjkirk,Zomg good morning
35555309099425792,2011-02-10 04:27:00 +0000,mjkirk,I think right now my favorite artist is Sun Ra.  Wow!
35241357740089344,2011-02-09 07:39:29 +0000,mjkirk,Donarudo!!! http://t.co/BL7Pg2d
34653875591979008,2011-02-07 16:45:02 +0000,mjkirk,@sophthewiseone nah I just have to go to the store before friday if i dont want to freeze to death
34649283609231360,2011-02-07 16:26:47 +0000,mjkirk,@sophthewiseone note to self... Get warmer clothes. I'm freezing my ass off still in WA
34455191868669952,2011-02-07 03:35:32 +0000,mjkirk,YES! I am speaking at @RedDirtRubyConf!  Thank you all for voting for me!
34432444513910784,2011-02-07 02:05:09 +0000,mjkirk,Seriously Office Depot WTF.  you wouldn't let me use your leftover newspaper as packing material?! FUCK YOU
33553874107236353,2011-02-04 15:54:01 +0000,mjkirk,Just saw a guy drive by with all his windows open blasting techno.... What a way to wake up!
33378220422205441,2011-02-04 04:16:02 +0000,mjkirk,Just found out that my Kevin Bacon number is 2!!!!  Andy Anderson you are a gentleman and a scholar
33376991411445761,2011-02-04 04:11:09 +0000,mjkirk,REINCE PRIEBUS!
33058136990425088,2011-02-03 07:04:08 +0000,mjkirk,Just found a sealed purple rain limited edition (purple vinyl).... My jaw has just dropped to the floor.
32918812164620289,2011-02-02 21:50:31 +0000,mjkirk,@JEG2 nice! That just means more BBQ for me ;)
32567259532632064,2011-02-01 22:33:34 +0000,mjkirk,Holy Crap last day to Vote! http://t.co/BnGFhuc  Thanks for all your support!!!
32321255889698816,2011-02-01 06:16:02 +0000,mjkirk,ohhh noo Im covered in contracts!
32309984674979840,2011-02-01 05:31:15 +0000,mjkirk,Loving life right now
31868519498915840,2011-01-31 00:17:01 +0000,mjkirk,Nice im not obese anymore. Now sitting at 24.7% body fat
31859379586207745,2011-01-30 23:40:42 +0000,mjkirk,Only two more days to vote for me!  Help me win! http://t.co/BnGFhuc
31467452189642752,2011-01-29 21:43:19 +0000,mjkirk,Eating a sandwich http://yfrog.com/gyf6xjhj
31445283221020674,2011-01-29 20:15:14 +0000,mjkirk,Woohoo I got an Eric Wedge autograph....
31402250291118080,2011-01-29 17:24:14 +0000,mjkirk,"mmmm binge day: so far I've had a bear claw, egg mcmuffin and some tatertots"
31226341445603328,2011-01-29 05:45:14 +0000,mjkirk,Alright I seriously have to watch this now http://t.co/xmdjjzc
30844500108648448,2011-01-28 04:27:56 +0000,mjkirk,@headius the only way I could remember pi digits is if they were in song form.
30842939500404736,2011-01-28 04:21:44 +0000,mjkirk,How bad is COBOL anyways?
30841228937400320,2011-01-28 04:14:56 +0000,mjkirk,Oh boy I just bought GTA Vice City.  Well I know where I'll be for the next 2 hours.
30789451550556162,2011-01-28 00:49:11 +0000,mjkirk,@headius I will attempt to channel your fu as much as possible.  Though that is a lofty task! Thanks for the support :)
30777374106718208,2011-01-28 00:01:12 +0000,mjkirk,@headius wow thanks for the tweet!  I am truly humbled :)
30749530286718976,2011-01-27 22:10:33 +0000,mjkirk,You know you wanna http://t.co/BnGFhuc
30669597988356096,2011-01-27 16:52:56 +0000,mjkirk,@mghaught How come I don't see a talk submitted by you? :-P
30656524917411840,2011-01-27 16:00:59 +0000,mjkirk,@mghaught Thanks for voting for me! I feel honored :)
30517538009911296,2011-01-27 06:48:42 +0000,mjkirk,Surf ninjas.... yea I just remembered that movie lol.  Man the 90s were odd.
30507210194817024,2011-01-27 06:07:40 +0000,mjkirk,my wtfpms are shooting upwards right now
30467602920775680,2011-01-27 03:30:17 +0000,mjkirk,wtf kind of shell profile doesn't show you your current directory!!! aggh
30460243519471616,2011-01-27 03:01:02 +0000,mjkirk,Swear to god I hear voices in this house... #livingalone Must be Raymond (previous owner)
30048841185103873,2011-01-25 23:46:16 +0000,mjkirk,@tenderlove 1.8.8?! noooo
29989027012681728,2011-01-25 19:48:35 +0000,mjkirk,thanks @americanexpress I just got a credit increase and a lower interest rate!
29981337859391488,2011-01-25 19:18:02 +0000,mjkirk,@amyhoy hopefully with some work this can be turned into a success :) sales safari is tough though :-/
29980179300352000,2011-01-25 19:13:26 +0000,mjkirk,@amyhoy submitted my homework. I'm a failure :(
29740836103135232,2011-01-25 03:22:22 +0000,mjkirk,Have the sudden urge to watch red dwarf...
29659308811624448,2011-01-24 21:58:24 +0000,mjkirk,I want one of these http://t.co/4uVOTwr
29451252660174849,2011-01-24 08:11:40 +0000,mjkirk,The subfloor in the bathroom needs to be replaced.  On the bright side the squeak will be fixed as well #positivanuary
29430547264569344,2011-01-24 06:49:23 +0000,mjkirk,Wheee http://t.co/V1276be thanks again for all of your support!
28694021912141824,2011-01-22 06:02:42 +0000,mjkirk,ZOMG Thank you all for your support in voting for me to speak at @reddirtrubyconf ! http://bit.ly/eyjPQO
28257759061348353,2011-01-21 01:09:09 +0000,mjkirk,Submitted Talk to @reddirtrubyconf about Katy Perry and JRuby.  Please Vote! http://t.co/V1276be
28256777262866434,2011-01-21 01:05:15 +0000,mjkirk,@JEG2 hehe thanks James
28255582536335362,2011-01-21 01:00:30 +0000,mjkirk,@JEG2 note the url changed ;) http://t.co/BnGFhuc
27959050423508993,2011-01-20 05:22:11 +0000,mjkirk,Time for some metallica http://t.co/VktHQJF
27593799563739136,2011-01-19 05:10:49 +0000,mjkirk,thank god for long ethernet cables
27122418770247680,2011-01-17 21:57:43 +0000,mjkirk,"@igrigorik oopsaphone, I'll have to remember that ;)"
26329481316663296,2011-01-15 17:26:52 +0000,mjkirk,Pretty slick music http://t.co/W59ZvRV
26174959395012608,2011-01-15 07:12:51 +0000,mjkirk,I've had so much alcohol lately.  Remy Martin XO woot
25732370560712704,2011-01-14 01:54:09 +0000,mjkirk,"Smells on the bus today: urine, beer, pot, and crack smoke"
25732064363945984,2011-01-14 01:52:56 +0000,mjkirk,I think western state hospital moved all the patients onto the 358
25705864430092288,2011-01-14 00:08:50 +0000,mjkirk,listening to Here But I'm Gone (Part II) by Curtis Mayfield on @Grooveshark:   #nowplaying  http://t.co/gFm0WSY
24661701823565824,2011-01-11 02:59:42 +0000,mjkirk,To the people who pee standing up with the seat down... fuck you dude
24578901841813504,2011-01-10 21:30:41 +0000,mjkirk,@sophthewiseone you must buy now doctah lawyer.  Tomorrow no sale
24578757998149632,2011-01-10 21:30:07 +0000,mjkirk,RT @sophthewiseone: There's nothing more that I hate than being pressured into a sale. #welcometolittlesaigon
24569054299684864,2011-01-10 20:51:33 +0000,mjkirk,Sign reads: you won't get a lemon; toyota of orange
24209039126691840,2011-01-09 21:00:59 +0000,mjkirk,@igrigorik @chadfowler whoa... Really?
24206876459667456,2011-01-09 20:52:23 +0000,mjkirk,Lot of doughnut shops here in socal
23891219843121152,2011-01-08 23:58:05 +0000,mjkirk,I think I'm in china again http://yfrog.com/h5tsnj
23653281079238656,2011-01-08 08:12:36 +0000,mjkirk,Oh hell yea Los Angeles bitches
23163729659035648,2011-01-06 23:47:18 +0000,mjkirk,just caught myself trying to save my file using esc ZZ instead of cmd+s
22416993688748032,2011-01-04 22:20:02 +0000,mjkirk,"@drbrain hehe, I couldn't imagine coding without either of them tbh. to think people use for loops for this is disgusting"
22415871129423872,2011-01-04 22:15:34 +0000,mjkirk,"@drbrain ""a B c D e"".scan(/[a-z]| [A-Z] /)  ;)  not that I'd use scan in that case though :-P"
22412788005601280,2011-01-04 22:03:19 +0000,mjkirk,@drbrain I prefer String#scan myself
21683710436839424,2011-01-02 21:46:14 +0000,mjkirk,whoever wrote this CSS is a retard
21411865703747584,2011-01-02 03:46:01 +0000,mjkirk,@igrigorik dude vimgolf is addictive... :)
21408669191110656,2011-01-02 03:33:19 +0000,mjkirk,FML:  http://yfrog.com/gzfoefp
21407860382507008,2011-01-02 03:30:06 +0000,mjkirk,Reminder to self: taking vacation doesn't alleviate the amount of e-mail / twitter / reader stuff to read through....
21407646418477056,2011-01-02 03:29:15 +0000,mjkirk,TROPICALISMO!!!!
20551727665127424,2010-12-30 18:48:08 +0000,mjkirk,Yea... A seagull just hit my mirror and bent it back....
19791514347511809,2010-12-28 16:27:19 +0000,mjkirk,@angelinecc awww it will be better :)
19442904674082816,2010-12-27 17:22:04 +0000,mjkirk,@igrigorik iawtc net/http has a horrid syntax
19442756736786432,2010-12-27 17:21:29 +0000,mjkirk,@pamslim I always put two spaces after my sentences and I'm 23 :-P
18078302518386688,2010-12-23 22:59:37 +0000,mjkirk,@despeaux found you a new domain http://bit.ly/f9F3Cp
17282040244215808,2010-12-21 18:15:34 +0000,mjkirk,@despeaux since you broke your bed this is for you http://bit.ly/if1Coe
16405975502168064,2010-12-19 08:14:24 +0000,mjkirk,damn limoncello is good
16276350507687936,2010-12-18 23:39:19 +0000,mjkirk,@despeaux @sophthewiseone nah fuck that  http://yfrog.com/gy9l2sj
16275762239774720,2010-12-18 23:36:58 +0000,mjkirk,"@despeaux @sophthewiseone I think so, but perhaps we should bring back the 70s  http://yfrog.com/h0hneqj"
16275443325865984,2010-12-18 23:35:42 +0000,mjkirk,@despeaux @sophthewiseone do you think I have grown enough facial hair? http://yfrog.com/gztseoj
15954679036903425,2010-12-18 02:21:06 +0000,mjkirk,@wes any reason you're using sphinx over solr?
15808646797598720,2010-12-17 16:40:49 +0000,mjkirk,My hands were so cold my iPhone didn't recognize anything very well
15651259134513152,2010-12-17 06:15:25 +0000,mjkirk,"@chadfowler haha so true. I think dorian is the coolest tbh, but that's just me :)"
15648221544062976,2010-12-17 06:03:21 +0000,mjkirk,@chadfowler and locrian is the amphetamine of quacks?
15631542457991168,2010-12-17 04:57:04 +0000,mjkirk,Google fail http://bit.ly/fGj8Jx google parsed an old text saying suck as fuck cause of the long s
15614357748588544,2010-12-17 03:48:47 +0000,mjkirk,Computer Engineering Barbie now available... http://bit.ly/9Eaa7v (via @hackernewsbot) LOLOLOL
15592909051006976,2010-12-17 02:23:33 +0000,mjkirk,The bus driver seems passive aggressive today
15515741650427904,2010-12-16 21:16:55 +0000,mjkirk,zomgoodness it's @tenderlove's berfdee!!!
15270457800392704,2010-12-16 05:02:15 +0000,mjkirk,"divide and conquer to the rescue.  so far I have collected >228,000 tweets for this app im working on"
15242679822589952,2010-12-16 03:11:52 +0000,mjkirk,oh what the hell they make slo-niacin which doesn't make you flush or itch!? http://bit.ly/gxM2S1 I should buy some
15238527037997057,2010-12-16 02:55:22 +0000,mjkirk,BEEFCAKE http://cart.mn/hMSAl0
15097397977808896,2010-12-15 17:34:34 +0000,mjkirk,@igrigorik I couldn't program ruby without Array#first(n) or Array#last(n)
14907757949882368,2010-12-15 05:01:01 +0000,mjkirk,What is your favorite muppet character?
14898481307066368,2010-12-15 04:24:09 +0000,mjkirk,@tenderlove happy pre burfdee
14897424455696384,2010-12-15 04:19:57 +0000,mjkirk,DOUBLE DREAM HANDS! http://bit.ly/e6ViRh
14895803671777280,2010-12-15 04:13:31 +0000,mjkirk,@wes i concur with this statement
14731093215285248,2010-12-14 17:19:00 +0000,mjkirk,hmmm psyllium in your oatmeal idk kind of weird
14502875698831360,2010-12-14 02:12:09 +0000,mjkirk,@despeaux they will make fine hot dogs for me to eat
14382229203451904,2010-12-13 18:12:45 +0000,mjkirk,@defunkt let me know if you need help maintaing resque. We use this a lot and would love to help (github username: hexgnu)
14372134998515712,2010-12-13 17:32:38 +0000,mjkirk,Is opera dying because of the economy or because its target audience is dying? (via @chadfowler)
14227657487028224,2010-12-13 07:58:32 +0000,mjkirk,"@BrotherAliMpls coconuts are wonderful,  especially young coconut"
14218766179115008,2010-12-13 07:23:12 +0000,mjkirk,@defunkt I made some resque-web changes tonight.  I couldn't stand to look at the variables inside of the template anymore... please pull :)
14112599276785664,2010-12-13 00:21:20 +0000,mjkirk,wtf.... people make razor blade bracelets?!
14049006787235840,2010-12-12 20:08:38 +0000,mjkirk,@sophthewiseone I'll buy you a blizzard :)
13899132255080448,2010-12-12 10:13:06 +0000,mjkirk,Omfg Roger Waters
13710251605893121,2010-12-11 21:42:33 +0000,mjkirk,think I need new towels. this one smells like onions and motor oil...
13683921191436288,2010-12-11 19:57:55 +0000,mjkirk,mmmm second protein bar is fairly good (like butterfinger): taste 8 nutrition 8 texture 7
13667062329114624,2010-12-11 18:50:56 +0000,mjkirk,who the fuck uses lemon to test their ruby classes?
13458976083542016,2010-12-11 05:04:04 +0000,mjkirk,seriously fuck the world
13411430762029056,2010-12-11 01:55:08 +0000,mjkirk,@sophthewiseone wheee
12968768611287040,2010-12-09 20:36:10 +0000,mjkirk,@Ask_wellsfargo wtf I've been contacting my mortgage consultant for a month now and he doesn't return my calls!!!!
12937947116474368,2010-12-09 18:33:41 +0000,mjkirk,"@chadfowler yes of course, ornette Coleman!"
12728967035355136,2010-12-09 04:43:16 +0000,mjkirk,"My favorite rap line ever: ""im the mc with the hammer that is too legit to quit"" (Freeway @phillyfreezer)"
12711284759855104,2010-12-09 03:33:01 +0000,mjkirk,@despeaux Awesome: http://twitter.com/getyourcarback (via @drbrain)
12537501969285120,2010-12-08 16:02:28 +0000,mjkirk,Boy it's sure storming outside :(e
12381873472806912,2010-12-08 05:44:03 +0000,mjkirk,The Pennsylvania Dutch eat pie for breakfast
11973177160765441,2010-12-07 02:40:02 +0000,mjkirk,@tenderlove anything I can help with for ARel?
11972954069934081,2010-12-07 02:39:09 +0000,mjkirk,RT @tenderlove: Made a blurgh post about ARel internals: http://bit.ly/hFS84J
11580676994236417,2010-12-06 00:40:23 +0000,mjkirk,damn caspers (@notjustbbq) in shoreline is good
11579506099748865,2010-12-06 00:35:44 +0000,mjkirk,@despeaux @sophthewiseone nah not me bbq.  @notjustbbq instead :) zomg so good
11573766924541952,2010-12-06 00:12:55 +0000,mjkirk,@despeaux @sophthewiseone mmmm taco bell sounds good but I think im going to do bbq instead.
11569217878884352,2010-12-05 23:54:51 +0000,mjkirk,@despeaux what are you doing in othello...? seems like a weird place to end up lol
11567293402185728,2010-12-05 23:47:12 +0000,mjkirk,@despeaux are you still over in cougar town?
11567144294682624,2010-12-05 23:46:36 +0000,mjkirk,Pro Tip: dont buy a foam brush to use with paint stripper...
11488127222808576,2010-12-05 18:32:37 +0000,mjkirk,have this urge to go to the dessert on a motorcycle without any agenda
11239713927073793,2010-12-05 02:05:31 +0000,mjkirk,take that plumbing
11133007964413952,2010-12-04 19:01:30 +0000,mjkirk,got the drain off only took 45 minutes to do.  next step rebuild plumbing....
10874947723333632,2010-12-04 01:56:04 +0000,mjkirk,I seem to be getting worse at remembering where my truck is....
10536729123495937,2010-12-03 03:32:06 +0000,mjkirk,there is a pizza in my fridge and a drank slim fast on my counter.... #dietfailure
10371159652569088,2010-12-02 16:34:11 +0000,mjkirk,@angelinecc sleeping is good
8689207509786624,2010-11-28 01:10:43 +0000,mjkirk,sylvestor stallone is such a badass
8616267523035136,2010-11-27 20:20:52 +0000,mjkirk,damnit @starbucks my americano was 2.75?! jesus christ
7492117060395008,2010-11-24 17:53:54 +0000,mjkirk,@despeaux where are you headed?
7243015731019776,2010-11-24 01:24:04 +0000,mjkirk,@despeaux yay
7193407298473984,2010-11-23 22:06:56 +0000,mjkirk,@despeaux broke down? warum?
5503730803806208,2010-11-19 06:12:46 +0000,mjkirk,"seriously people stop hitting ""reply all"" I dont give a shit about what you're bringing to the potluck"
5450726885036032,2010-11-19 02:42:09 +0000,mjkirk,@clarkware I've actually ran rvm implode... It did do the job :)
5130604509143041,2010-11-18 05:30:06 +0000,mjkirk,fuck you POP server
5112348142477312,2010-11-18 04:17:33 +0000,mjkirk,dude wtf gmail. You've been really sucking ass lately...
4036140210331649,2010-11-15 05:01:05 +0000,mjkirk,@angelinecc no cleaning out the cobwebs then :(
4023425601380352,2010-11-15 04:10:34 +0000,mjkirk,@angelinecc find any cobwebs in your closet? dont get trapped!
3673143788961792,2010-11-14 04:58:40 +0000,mjkirk,@despeaux I'll just call you starvin marvin from now on ;)
3672644629045249,2010-11-14 04:56:41 +0000,mjkirk,@despeaux I could probably lose 80 pounds if I didn't eat :-P
3668290656272384,2010-11-14 04:39:23 +0000,mjkirk,@despeaux ha. dont yo-yo diet.  stick to something achievable...
3666107185496064,2010-11-14 04:30:42 +0000,mjkirk,@despeaux diet my ass
1847719714881536,2010-11-09 04:05:05 +0000,mjkirk,is there a ruby equivalent to `curl -I http://tinyurl.com/2v5ldbb` ?
1412465564844032,2010-11-07 23:15:32 +0000,mjkirk,"lol? ""We're sorry, Lowes.com is overwhelmed by enthusiasm for huge savings. The site will be up and running again as soon as possible."""
1391659786964992,2010-11-07 21:52:52 +0000,mjkirk,"interesting, I found a bunch of uncooked ground beef on my driveway... wonder how that got there?"
1311617849499648,2010-11-07 16:34:48 +0000,mjkirk,Wow coffee prices definitely went up my coffee was twice as much as my muffin
1305824051855360,2010-11-07 16:11:47 +0000,mjkirk,@zachhale @despeaux centipedes have thousands of legs. That looks like a beetle larva. I hope you killed it
1116808966832128,2010-11-07 03:40:42 +0000,mjkirk,mmm indian sounds good....
1109984117002240,2010-11-07 03:13:35 +0000,mjkirk,"@despeaux @zachhale the bars I've been to recently have fresh mint, and wont make a mint julep. so disappointing..."
1108678988013568,2010-11-07 03:08:24 +0000,mjkirk,@zachhale what about mojitos? they're everywhere
1105786625335297,2010-11-07 02:56:54 +0000,mjkirk,Why isn't there more bars that serve mint juleps?
1019614251188224,2010-11-06 21:14:29 +0000,mjkirk,take that plumbing!
971336558051328,2010-11-06 18:02:39 +0000,mjkirk,and I bought the wrong size of pipe by one size. great...
611245568827392,2010-11-05 18:11:46 +0000,mjkirk,@despeaux just go down to the mission you'll find something interesting down there :-P
29685306895,2010-11-04 17:18:34 +0000,mjkirk,"oh hai world, howru today?"
29347617029,2010-11-01 06:05:46 +0000,mjkirk,Back in Seattle and of course it's raining
29346875987,2010-11-01 05:49:37 +0000,mjkirk,@chadfowler love it I'm still trying to digest sicp and the clojure book
29332574854,2010-11-01 02:00:39 +0000,mjkirk,macbook thinks i'm currently in Osaka Japan.... interesting.  I wish!
29328547250,2010-11-01 01:07:05 +0000,mjkirk,@sophthewiseone :)
29212703294,2010-10-30 19:50:15 +0000,mjkirk,@zachhale happy birfday
29192036188,2010-10-30 15:14:51 +0000,mjkirk,@despeaux you made a wookie
29191991132,2010-10-30 15:14:21 +0000,mjkirk,@angelinecc ...
28941662947,2010-10-28 00:43:27 +0000,mjkirk,"Out of office replies are the biggest piece of shit out there, seriously people? I dont care if it takes you more time to get back to me"
28913214523,2010-10-27 18:19:22 +0000,mjkirk,@zachhale That's why you should do it!
28910455644,2010-10-27 17:39:40 +0000,mjkirk,@zachhale maybe it's time to think about shaving your head?
28420149657,2010-10-22 16:28:19 +0000,mjkirk,"damnit grooveshark, I don't want to listen to Busdriver!"
28409698067,2010-10-22 14:29:49 +0000,mjkirk,@angelinecc what are you doing up so early?
28409652939,2010-10-22 14:29:19 +0000,mjkirk,"@amyhoy I would say good design is about all senses. look, feel, and harmony.  Probably not smell or taste ;)"
28408606476,2010-10-22 14:17:25 +0000,mjkirk,Advice: put pens in your coat pocket not your shirt pocket
28357555458,2010-10-22 00:47:21 +0000,mjkirk,You know you go to the gym a lot when the smoothie lady recognizes you
27805728447,2010-10-19 05:17:44 +0000,mjkirk,Why doesn't Java have structs?
27700373745,2010-10-18 03:21:28 +0000,mjkirk,A barber in a town shaves everybody who does not shave themselves.  Does he shave himself?
27491020334,2010-10-16 00:08:05 +0000,mjkirk,@sophthewiseone good goal
27477957157,2010-10-15 21:03:53 +0000,mjkirk,@zachhale I dont drink pop. just thought it was impressive... crank
27467533878,2010-10-15 18:33:49 +0000,mjkirk,We just got this at work #love  http://yfrog.com/ngqmisj
27407333856,2010-10-15 03:40:40 +0000,mjkirk,I like this: @unclebobmartin says in this http://bit.ly/b3Z7Yu (16:49) that java and c# will die out. YAY
27274681281,2010-10-13 20:41:13 +0000,mjkirk,@despeaux talked with geico on the phone
27273839544,2010-10-13 20:28:42 +0000,mjkirk,@despeaux I just saved a bunch of money on my car insurance
27259785994,2010-10-13 17:05:38 +0000,mjkirk,"@amyhoy just signed up for your class, though I didn't get the subscription coupon :(.  wanna hook it up?  So excited :)"
26563303808,2010-10-06 15:51:20 +0000,mjkirk,@amyhoy but don't you want to say you won a random award nobody cares about? ;)
26563171391,2010-10-06 15:49:46 +0000,mjkirk,@keridwyn I follow mostly @bradfordcross @hackernewsbot and @chadfowler
26523278786,2010-10-06 04:42:03 +0000,mjkirk,you know these vacuum cleaner salesmen were actually pretty chill guys.  Had an interesting time hanging out...
26516031610,2010-10-06 02:50:17 +0000,mjkirk,agh solicitors....
26500550434,2010-10-05 23:29:47 +0000,mjkirk,feel very tired after a day of working at the ronald mcdonald house
26340127373,2010-10-04 06:44:10 +0000,mjkirk,so I shop at brooks brothers and Sophia shops at ann taylor.  Are we 80 years old?!
26226215866,2010-10-03 01:58:42 +0000,mjkirk,@zachhale dude Seattle is a city not a rural campground...
26103608354,2010-10-01 18:12:40 +0000,mjkirk,RT @SeattleChamber Win 2 tix to our #seattle #tweetup f/ NYT writer @nickbilton @hardrockseattle - 10/4 (RT to (cont) http://tl.gd/69q3hd
26033535211,2010-10-01 01:11:29 +0000,mjkirk,"@amyhoy I've been to china and seen the censorship first hand, It is not overstated by the press.. If the US blacklists, I'm moving!"
25998586618,2010-09-30 17:12:08 +0000,mjkirk,@amyhoy the reason I follow you is cause you don't hold back especially on important topics like censorship :)
25923661408,2010-09-29 22:39:34 +0000,mjkirk,@chadfowler We rewrote our app once when the original app was unbearable to maintain.
25847708991,2010-09-29 03:03:02 +0000,mjkirk,I really dont like out of office replies.... it is unwarranted...
25814746993,2010-09-28 19:51:50 +0000,mjkirk,@sophthewiseone good job honey
25654510951,2010-09-27 03:53:03 +0000,mjkirk,Here's your assignment: spend your life finding out what your assignment is - Kevin Kelly
